Cmdline: /system/bin/simpleperf record --app com.professionballarena.game --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -e cpu-clock -f 1000 -g --duration 32
Arch: arm64
Event: cpu-clock (type 1, config 0)
Samples: 5620
Event count: 5620000000

Children  Self    Command                       Pid    Tid    Shared Object                                                                                                                                                        Symbol
3.75%     0.00%   VizWebView                    29627  29698  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2942578]
3.67%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2c8ef8c]
3.67%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a48fdc]
3.59%     0.02%   com.professionballarena.game  29627  29627  [JIT app cache]                                                                                                                                                      android.view.ThreadedRenderer.draw
3.51%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a04600]
3.49%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+69ac5e0]
3.47%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+69acd48]
3.43%     0.00%   com.professionballarena.game  29627  29627  [JIT app cache]                                                                                                                                                      android.view.ThreadedRenderer.updateRootDisplayList
3.40%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a002a0]
3.38%     0.02%   com.professionballarena.game  29627  29627  [JIT app cache]                                                                                                                                                      android.view.View.updateDisplayListIfDirty
3.38%     0.00%   com.professionballarena.game  29627  29627  [JIT app cache]                                                                                                                                                      android.view.ThreadedRenderer.updateViewTreeDisplayList
3.33%     0.04%   com.professionballarena.game  29627  29627  [JIT app cache]                                                                                                                                                      android.view.ViewGroup.dispatchGetDisplayList
3.31%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5f4b428]
3.31%     0.00%   com.professionballarena.game  29627  29627  [JIT app cache]                                                                                                                                                      android.view.ViewGroup.recreateChildDisplayList
3.29%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a4abb0]
3.29%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5afa890]
3.17%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a49fa4]
3.17%     0.00%   Chrome_InProcGp               29627  29705  /vendor/lib64/libGLESv2_enc.so                                                                                                                                       (anonymous namespace)::glBufferSubData_enc(void*, unsigned int, long, long, void const*)
3.11%     0.04%   RenderThread                  29627  29652  /system/lib64/libgui.so                                                                                                                                              android::Surface::queueBuffer(android::sp<android::GraphicBuffer>&&, int, android::SurfaceQueueBufferOutput*)
3.11%     0.00%   RenderThread                  29627  29652  /system/lib64/libgui.so                                                                                                                                              android::Surface::hook_queueBuffer(ANativeWindow*, ANativeWindowBuffer*, int)
3.11%     0.00%   RenderThread                  29627  29652  /system/lib64/libgui.so                                                                                                                                              android::Surface::queueBufferInternal(ANativeWindow*, ANativeWindowBuffer*, int)
3.10%     0.00%   com.professionballarena.game  29627  29627  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::CheckJNI::CallMethodV(char const*, _JNIEnv*, _jobject*, _jclass*, _jmethodID*, std::__va_list, art::Primitive::Type, art::InvokeType) (.__uniq.99033978352804627313491551960229047428)
2.88%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a4a708]
2.86%     0.00%   VizWebView                    29627  29698  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+292e39c]
2.85%     0.00%   com.professionballarena.game  29627  29627  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JValue art::InvokeVirtualOrInterfaceWithVarArgs<_jmethodID*>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, std::__va_list)
2.79%     0.00%   Chrome_InProcGp               29627  29705  /vendor/lib64/libOpenglSystemCommon.so                                                                                                                               gfxstream::guest::IOStream::flush()
2.74%     0.00%   com.professionballarena.game  29627  29627  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::CheckJNI::CallVoidMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list) (.__uniq.99033978352804627313491551960229047428.llvm.14895045140914427511)
2.65%     0.00%   com.professionballarena.game  29627  29627  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JNI<true>::CallVoidMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)
2.63%     0.00%   Chrome_IOThread               29627  29680  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __pthread_start(void*) (.__uniq.67847048707805468364044055584648682506)
2.63%     0.00%   Chrome_IOThread               29627  29680  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __start_thread
2.63%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+38ee614]
2.63%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+50136d4]
2.63%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+503f7b0]
2.63%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5058990]
2.63%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5058af8]
2.63%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+50660c0]
2.58%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+50757ec]
2.53%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+68494ec]
2.49%     0.02%   Chrome_InProcGp               29627  29705  /vendor/lib64/libGLESv2_enc.so                                                                                                                                       GL2Encoder::s_glGenFramebuffers(void*, int, unsigned int*)
2.49%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+509739c]
2.47%     0.04%   Chrome_InProcGp               29627  29705  /vendor/lib64/libGLESv2_enc.so                                                                                                                                       (anonymous namespace)::glGenFramebuffers_enc(void*, int, unsigned int*)
2.44%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5c6e408]
2.40%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6944bd4]
2.40%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6953500]
2.40%     0.00%   com.professionballarena.game  29627  29627  [JIT app cache]                                                                                                                                                      android.view.View.draw
2.38%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a1538c]
2.38%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a16f38]
2.38%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6945c4c]
2.37%     0.09%   RenderThread                  29627  29652  /system/lib64/libgui.so                                                                                                                                              android::BufferQueueProducer::queueBuffer(int, android::IGraphicBufferProducer::QueueBufferInput const&, android::IGraphicBufferProducer::QueueBufferOutput*)
2.37%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5075b68]
2.35%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5cd1a50]
2.33%     0.02%   Chrome_InProcGp               29627  29705  /vendor/lib64/lib_renderControl_enc.so                                                                                                                               (anonymous namespace)::rcDestroySyncKHR_enc(void*, unsigned long)
2.33%     0.00%   Chrome_InProcGp               29627  29705  /vendor/lib64/egl/libEGL_emulation.so                                                                                                                                eglDestroySyncKHR
2.24%     2.24%   RenderThread                  29627  29652  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       write
2.24%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5075bc8]
2.21%     0.04%   RenderThread                  29627  29652  /vendor/lib64/egl/libEGL_emulation.so                                                                                                                                qemu_pipe_write_fully
2.17%     0.00%   RenderThread                  29627  29652  /vendor/lib64/egl/libEGL_emulation.so                                                                                                                                qemu_pipe_write
2.15%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6870fcc]
2.15%     0.00%   com.professionballarena.game  29627  29627  [JIT app cache]                                                                                                                                                      android.webkit.WebView.onDraw
2.10%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5097c7c]
2.01%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5ab4228]
1.98%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+29276dc]
1.96%     0.04%   com.professionballarena.game  29627  29627  [JIT app cache]                                                                                                                                                      WV.R6.onDraw
1.96%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a2de34]
1.96%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+29273f4]
1.94%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+4fd9ba8]
1.90%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+28c4130]
1.87%     0.02%   RenderThread                  29627  29652  /system/lib64/libgui.so                                                                                                                                              android::BufferQueue::ProxyConsumerListener::onFrameAvailable(android::BufferItem const&)
1.87%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a0d18c]
1.87%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a1b010]
1.87%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a29680]
1.85%     1.85%   RenderThread                  29627  29652  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __ioctl
1.85%     0.05%   com.professionballarena.game  29627  29627  /system/lib64/libgui.so                                                                                                                                              android::DisplayEventDispatcher::handleEvent(int, int, void*)
1.85%     0.02%   RenderThread                  29627  29652  /system/lib64/libgui.so                                                                                                                                              android::ConsumerBase::onFrameAvailable(android::BufferItem const&)
1.85%     0.00%   RenderThread                  29627  29652  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       ioctl
1.85%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a1b010]
1.85%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a29680]
1.85%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+3db7f8c]
1.85%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+3db94c4]
1.83%     0.02%   RenderThread                  29627  29652  /system/lib64/libgui.so                                                                                                                                              android::BLASTBufferQueue::onFrameAvailable(android::BufferItem const&)
1.83%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a0d18c]
1.83%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+292a170]
1.83%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+3db7c18]
1.81%     0.14%   RenderThread                  29627  29652  /system/lib64/libgui.so                                                                                                                                              android::BLASTBufferQueue::acquireNextBufferLocked(std::__1::optional<android::SurfaceComposerClient::Transaction*>)
1.81%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6953250]
1.78%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2a326b0]
1.78%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6950d90]
1.76%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2a25fbc]
1.76%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2a266fc]
1.76%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a26f24]
1.73%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2a3035c]
1.73%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2a9ab18]
1.73%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a294d0]
1.71%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6942808]
1.71%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+28d5e90]
1.71%     0.00%   com.professionballarena.game  29627  29627  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+28e4e60]
1.69%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6868fcc]
1.67%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a2a5cc]
1.67%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+686c1c8]
1.65%     0.05%   com.professionballarena.game  29627  29627  /system/lib64/libandroid_runtime.so                                                                                                                                  android::NativeDisplayEventReceiver::dispatchVsync(long, android::PhysicalDisplayId, unsigned int, android::gui::VsyncEventData)
1.65%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6866374]
1.64%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6870e90]
1.60%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a9f634]
1.60%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+685f8c4]
1.58%     0.00%   Chrome_IOThread               29627  29680  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2aab2a8]
1.58%     0.00%   RenderThread                  29627  29652  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+685e6f8]
1.57%     0.00%   Chrome_InProcGp               29627  29705  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5abca4c]
